2020-01-06 07:51:51,234 INFO  com.compuware.unittest.cli.transfer.Transfer - Host: cwcc 
2020-01-06 07:51:51,234 INFO  com.compuware.unittest.cli.transfer.Transfer - Port: 16196 
2020-01-06 07:51:51,234 INFO  com.compuware.unittest.cli.transfer.Transfer - Encryption Protocol: None 
2020-01-06 07:51:51,234 INFO  com.compuware.unittest.cli.transfer.Transfer - User: FBRCCV0 
2020-01-06 07:51:51,234 INFO  com.compuware.unittest.cli.transfer.Transfer - Password: <supplied by user> 
2020-01-06 07:51:51,234 INFO  com.compuware.unittest.cli.transfer.Transfer - Target encoding: 1047 
2020-01-06 07:51:51,234 INFO  com.compuware.unittest.cli.transfer.Transfer - Binary result from mainframe dataset will be written to local file: C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\.temp\CWKTDB2X_Scenario_20200106_075143.binres 
2020-01-06 07:51:51,234 INFO  com.compuware.unittest.cli.transfer.Transfer - Binary result will be downloaded from: FBRCCV0.TOTALTST.ID104720.BINRES 
2020-01-06 07:51:51,234 INFO  com.compuware.unittest.cli.transfer.internal.DownloadFiles - Start download of binary result data from dataset 'FBRCCV0.TOTALTST.ID104720.BINRES' to file 'C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\.temp\CWKTDB2X_Scenario_20200106_075143.binres'. 
2020-01-06 07:51:51,234 INFO  com.compuware.unittest.cli.transfer.internal.DownloadFiles - Download binary result data from dataset 'FBRCCV0.TOTALTST.ID104720.BINRES'. 
2020-01-06 07:51:51,433 INFO  com.compuware.unittest.cli.transfer.internal.DownloadFiles - Successfully downloaded binary result data from dataset 'FBRCCV0.TOTALTST.ID104720.BINRES' to file 'C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\.temp\CWKTDB2X_Scenario_20200106_075143.binres'. 
2020-01-06 07:51:51,433 INFO  com.compuware.unittest.cli.zos.parser.Parser - Processing 'parser' request with the following parameters. 
2020-01-06 07:51:51,433 INFO  com.compuware.unittest.cli.zos.parser.Parser - Archive file: C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Output\Last Execution\CWKTDB2X_Scenario.archive 
2020-01-06 07:51:51,433 INFO  com.compuware.unittest.cli.zos.parser.Parser - Binary result file: C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\.temp\CWKTDB2X_Scenario_20200106_075143.binres 
2020-01-06 07:51:51,433 INFO  com.compuware.unittest.cli.zos.parser.Parser - Target encoding: 1047 
2020-01-06 07:51:51,433 INFO  com.compuware.unittest.eclipse.common.util.ProjectUtilities - Loaded properties file 'C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Project.properties' 
2020-01-06 07:51:51,433 INFO  com.compuware.unittest.cli.zos.parser.Parser - Parsing binary output C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\.temp\CWKTDB2X_Scenario_20200106_075143.binres into archive file:/C:/Users/pfhsxk0/.jenkins/workspace/BRASIL_MAINFRAME_CICD/CWKTDB2X_TTT_ISPW_CICD/Unit%20Test/Output/Last%20Execution/CWKTDB2X_Scenario.archive 
2020-01-06 07:51:51,558 WARN  com.compuware.unittest.eclipse.builderparser.converter.parser.BinaryParser - Unknown version: totaltest zTargetRunner v170200  .2019112515535266-0500 on 2020-01-06 07:51.50 
2020-01-06 07:51:51,651 INFO  com.compuware.unittest.eclipse.common.util.ProjectUtilities - Loaded properties file 'C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Project.properties' 
2020-01-06 07:51:51,651 INFO  com.compuware.unittest.cli.resultchecker.ResultChecker - Processing 'resultchecker' request with the following parameters. 
2020-01-06 07:51:51,651 INFO  com.compuware.unittest.cli.resultchecker.ResultChecker - Project Folder: C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD 
